pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,target
0.0,0.0,0.1875,0.5,0.6875,0.6875,0.0625,0.0,0.0,0.0,0.1875,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.125,0.9375,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.0,0.0,0.0,0.0,0.0625,0.9375,1.0,0.625,0.0,0.0,0.0,0.0,0.0625,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,0.3125,0.0,0.0,0.0,0.0,0.125,0.9375,1.0,0.375,0.0,0.0,0.0
0.0,0.0,0.625,0.4375,0.1875,0.0,0.0,0.0,0.0,0.0625,0.9375,0.75,0.875,0.375,0.0,0.0,0.0,0.3125,0.75,0.0,0.125,0.8125,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.4375,0.0,0.0,0.5,0.3125,0.0,0.0,0.25,0.5,0.0,0.0,0.3125,0.5,0.0,0.0,0.3125,0.625,0.0,0.0,0.0,0.875,0.1875,0.25,0.875,0.375,0.0,0.0,0.0,0.4375,1.0,1.0,0.625,0.0,0.0,1.0
0.0,0.0,0.0625,0.625,1.0,0.8125,0.0,0.0,0.0,0.125,0.9375,0.9375,0.5625,0.375,0.0,0.0,0.0,0.3125,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.875,0.3125,0.0,0.0,0.0,0.0,0.6875,1.0,0.8125,0.9375,0.1875,0.0,0.0,0.0,0.0625,0.1875,0.0,0.6875,0.75,0.0,0.0,0.0,0.0,0.0,0.125,0.8125,0.625,0.0,0.0,0.0,0.0,0.0625,0.875,0.9375,0.1875,0.0,0.0,0.0
0.0,0.0,0.375,0.9375,1.0,0.625,0.0,0.0,0.0,0.1875,1.0,0.6875,0.9375,0.625,0.0,0.0,0.0,0.25,0.625,0.625,1.0,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.9375,0.1875,0.0,0.0,0.0,0.0,0.0625,0.5625,1.0,0.9375,0.125,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.375,0.0,0.0,0.0,0.1875,0.5625,0.75,1.0,0.3125,0.0,0.0,0.0,0.5625,1.0,1.0,0.5,0.0,0.0,0.0
0.0,0.0,0.125,0.875,0.3125,0.0,0.0,0.0,0.0,0.0,0.5625,0.75,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.1875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,1.0,0.8125,0.0625,0.0,0.0,0.125,1.0,0.5,0.25,0.4375,0.6875,0.0,0.0,0.0,0.75,0.6875,0.0625,0.5,0.6875,0.0,0.0,0.0,0.1875,0.75,1.0,0.9375,0.25,0.0,0.0
0.0,0.0,0.625,0.9375,0.375,0.0,0.0,0.0,0.0,0.125,1.0,0.875,1.0,0.4375,0.0,0.0,0.0,0.25,1.0,0.5,0.3125,1.0,0.0625,0.0,0.0,0.3125,0.75,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.5625,0.0,0.0,0.75,0.5,0.0,0.0,0.3125,0.75,0.0,0.0625,0.9375,0.1875,0.0,0.0,0.25,0.8125,0.25,0.75,0.8125,0.0,0.0,0.0,0.0,0.5625,1.0,0.8125,0.25,0.0,0.0,1.0
0.0,0.0,0.4375,0.9375,0.875,0.5,0.0,0.0,0.0,0.0625,0.9375,0.4375,0.3125,0.875,0.3125,0.0,0.0,0.0,0.9375,0.5,0.0,0.625,0.4375,0.0,0.0,0.1875,1.0,0.375,0.0,0.75,0.5,0.0,0.0,0.3125,1.0,0.125,0.0,0.75,0.5,0.0,0.0,0.25,1.0,0.1875,0.0625,1.0,0.25,0.0,0.0,0.3125,1.0,0.625,0.875,0.75,0.0,0.0,0.0,0.0,0.5,0.9375,0.9375,0.125,0.0,0.0,1.0
0.0,0.0,0.25,0.8125,0.9375,0.5625,0.0,0.0,0.0,0.25,0.875,0.375,0.3125,1.0,0.0,0.0,0.0,0.4375,0.75,0.125,0.125,1.0,0.0,0.0,0.0,0.25,1.0,0.9375,0.875,0.4375,0.0,0.0,0.0,0.0,0.5625,1.0,1.0,0.3125,0.0,0.0,0.0,0.0,0.625,0.375,0.5,0.9375,0.125,0.0,0.0,0.0,0.6875,0.5625,0.25,0.8125,0.6875,0.0,0.0,0.0,0.125,0.875,1.0,0.9375,0.375,0.0,0.0
0.0,0.0,0.0625,0.8125,0.4375,0.0,0.0,0.0,0.0,0.0,0.4375,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.8125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.625,0.75,0.75,0.1875,0.0,0.0,0.1875,1.0,0.6875,0.3125,0.5625,0.75,0.0,0.0,0.0625,0.8125,0.6875,0.25,0.8125,0.6875,0.0,0.0,0.0,0.0625,0.75,1.0,0.6875,0.125,0.0,0.0
0.0,0.0,0.0,0.0625,0.5625,0.6875,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4375,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.4375,0.0,0.0,0.0,0.0,0.3125,0.75,0.75,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.25,0.5625,0.8125,1.0,0.6875,0.25,0.0,0.0,0.0,0.0,0.0,0.5625,0.8125,0.1875,0.0,0.0
0.0,0.0,0.0625,0.625,0.875,0.0,0.0,0.0,0.0,0.0,0.5,0.875,0.6875,0.1875,0.0,0.0,0.0,0.0,1.0,0.125,0.125,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8125,0.0,0.375,0.625,0.1875,0.0,0.0,0.1875,0.9375,0.8125,0.75,0.625,0.75,0.0,0.0,0.0,0.625,1.0,0.25,0.3125,0.875,0.0,0.0,0.0,0.0,0.5625,0.9375,0.875,0.5625,0.0,0.0
0.0,0.0,0.125,0.5625,0.8125,0.5,0.0,0.0,0.0,0.0625,0.875,0.6875,0.5,0.875,0.0,0.0,0.0,0.5625,0.875,0.0,0.875,0.375,0.0,0.0,0.0,0.0,0.125,0.25,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.75,0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.875,0.8125,0.25,0.625,0.6875,0.0,0.0,0.0,0.1875,0.625,0.875,0.9375,0.3125,0.0,0.0
0.0,0.0,0.0625,0.5625,0.9375,0.6875,0.0,0.0,0.0,0.0,0.6875,1.0,0.5,0.875,0.375,0.0,0.0,0.125,1.0,0.625,0.0,0.5625,0.5625,0.0,0.0,0.0625,1.0,0.25,0.0,0.5,0.5,0.0,0.0,0.25,1.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0625,1.0,0.3125,0.0625,0.6875,0.1875,0.0,0.0,0.0,0.75,0.75,0.625,0.625,0.0,0.0,0.0,0.0,0.0625,0.625,0.8125,0.1875,0.0,0.0,1.0
0.0,0.0,0.375,0.875,0.625,0.125,0.0,0.0,0.0,0.0,0.9375,0.9375,0.8125,0.9375,0.1875,0.0,0.0,0.125,1.0,0.625,0.0,0.8125,0.5625,0.0,0.0,0.0625,1.0,0.3125,0.0,0.75,0.3125,0.0,0.0,0.0,1.0,0.1875,0.0,0.8125,0.375,0.0,0.0,0.0625,0.9375,0.3125,0.375,0.8125,0.0625,0.0,0.0,0.0,1.0,0.6875,0.875,0.625,0.0,0.0,0.0,0.0,0.4375,1.0,0.6875,0.0625,0.0,0.0,1.0
0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.125,0.0,0.0,0.0,0.0,0.3125,0.75,1.0,0.6875,0.5,0.1875,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.5625,0.0
0.0,0.0,0.8125,1.0,0.75,0.4375,0.0,0.0,0.0,0.25,1.0,0.9375,0.75,0.75,0.1875,0.0,0.0,0.25,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.875,0.0,0.0,0.0,0.0,0.0625,0.5625,0.875,1.0,0.0,0.0,0.0,0.0,0.0625,0.8125,1.0,0.625,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.125,1.0,0.9375,0.1875,0.0,0.0,0.0,0.0,0.25,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0625,0.6875,0.5625,0.0,0.0,0.0,0.0
0.0,0.0625,0.8125,1.0,0.9375,0.375,0.0,0.0,0.0,0.625,0.9375,0.5625,0.6875,0.9375,0.0,0.0,0.0,0.4375,0.5625,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.0625,0.0,0.0,0.0,0.0,0.125,0.9375,0.625,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.625,0.5625,1.0,0.125,0.0,0.0,0.8125,1.0,0.9375,0.6875,0.25,0.0,0.0
0.0,0.0,0.0625,0.6875,0.75,0.5625,0.3125,0.0,0.0,0.0,0.875,0.375,0.0625,0.9375,0.625,0.0,0.0,0.125,0.75,0.25,0.75,0.4375,0.625,0.0,0.0,0.0625,0.8125,0.75,0.1875,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.1875,0.25,0.0,0.4375,0.375,0.0,0.0,0.0,0.75,0.4375,0.1875,0.6875,0.0,0.0,0.0,0.0,0.1875,0.8125,0.9375,0.1875,0.0,0.0,0.0
0.0,0.0,0.0,0.875,0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.875,0.0625,0.0,0.0,0.0,0.5625,0.6875,0.0,0.8125,0.3125,0.0,0.0,0.125,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.3125,0.8125,0.0,0.0,0.5,0.4375,0.0,0.0,0.375,0.8125,0.0,0.0,0.6875,0.25,0.0,0.0,0.0,0.75,0.625,0.375,0.875,0.0,0.0,0.0,0.0,0.0625,0.6875,0.875,0.4375,0.0,0.0,1.0
0.0,0.0,0.0625,0.8125,0.9375,0.5,0.0,0.0,0.0,0.0,0.6875,0.875,0.5,0.9375,0.0,0.0,0.0,0.125,1.0,0.1875,0.0,0.8125,0.125,0.0,0.0,0.3125,0.9375,0.0,0.0,0.625,0.3125,0.0,0.0,0.1875,0.625,0.0,0.0,0.625,0.3125,0.0,0.0,0.1875,0.8125,0.0,0.0625,0.9375,0.1875,0.0,0.0,0.0,0.75,0.625,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0625,0.75,0.6875,0.25,0.0,0.0,1.0
0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.25,0.0,0.0,0.0,0.0,0.0625,0.875,0.6875,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.1875,0.125,0.0,0.0,0.0,0.0,0.8125,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.9375,1.0,0.9375,1.0,0.8125,0.25,0.0,0.0,0.25,0.5625,0.875,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.6875,0.8125,0.0,0.0,0.0,0.0
0.0,0.0,0.1875,0.6875,0.9375,0.5,0.0,0.0,0.0,0.25,0.875,0.5,0.8125,0.875,0.0,0.0,0.0,0.5,0.6875,0.1875,0.9375,0.375,0.0,0.0,0.0,0.0625,0.0625,0.5625,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,0.4375,0.0,0.0,0.0,0.5625,0.5,0.125,0.375,0.6875,0.0,0.0,0.0,0.25,0.625,0.875,1.0,0.625,0.0,0.0
0.0,0.0,0.3125,0.8125,1.0,0.875,0.0,0.0,0.0,0.0625,0.875,0.5,0.3125,1.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.125,0.9375,0.125,0.0,0.0,0.0,0.0,0.125,0.5,0.9375,0.1875,0.0,0.0,0.0,0.0,0.9375,1.0,0.8125,0.5,0.0,0.0,0.0,0.0,0.375,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.4375,0.0,0.0,0.0,0.0,0.0,0.4375,0.875,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1875,0.875,1.0,0.875,0.0,0.0,0.0,0.0,0.8125,0.8125,0.8125,1.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.5625,0.9375,0.0,0.0,0.0,0.0,0.5625,0.75,0.9375,1.0,0.625,0.0,0.0,0.25,1.0,1.0,1.0,0.6875,0.1875,0.0,0.0,0.0,0.25,0.5625,0.875,0.125,0.0,0.0,0.0,0.0,0.125,0.9375,0.5625,0.0,0.0,0.0,0.0,0.0,0.25,0.8125,0.0625,0.0,0.0,0.0,0.0
0.0,0.0,0.125,0.5625,0.875,0.75,0.0,0.0,0.0,0.0,0.75,1.0,0.625,0.9375,0.0625,0.0,0.0,0.25,0.875,0.1875,0.125,0.375,0.375,0.0,0.0,0.3125,0.4375,0.0,0.0,0.1875,0.5,0.0,0.0,0.25,0.4375,0.0,0.0,0.0625,0.5,0.0,0.0,0.1875,0.75,0.0625,0.0,0.3125,0.5,0.0,0.0,0.0,0.625,0.75,0.4375,0.875,0.1875,0.0,0.0,0.0,0.0625,0.75,1.0,0.5,0.0,0.0,1.0
0.0,0.0,0.125,0.9375,0.8125,0.1875,0.0,0.0,0.0,0.0,0.625,0.9375,0.6875,0.9375,0.0,0.0,0.0,0.1875,1.0,0.375,0.0,0.625,0.0,0.0,0.0,0.25,1.0,0.5,0.0,0.1875,0.5,0.0,0.0,0.5,0.875,0.1875,0.0,0.25,0.5,0.0,0.0,0.1875,0.9375,0.0625,0.0,0.1875,0.4375,0.0,0.0,0.0,0.875,0.6875,0.375,0.875,0.3125,0.0,0.0,0.0,0.25,0.75,0.9375,0.375,0.0,0.0,1.0
0.0,0.125,0.0,0.5,0.5625,0.0,0.0,0.0,0.0,0.8125,0.3125,0.875,0.5,0.4375,0.0,0.0,0.0,0.75,0.3125,0.125,0.0,0.5625,0.0,0.0,0.0,0.4375,0.3125,0.0,0.0,0.1875,0.3125,0.0,0.0,0.1875,0.625,0.0,0.0,0.125,0.625,0.0,0.0,0.0625,0.8125,0.0,0.0,0.0625,0.75,0.0,0.0,0.0,0.3125,0.8125,0.3125,0.5625,0.8125,0.0,0.0,0.0,0.0,0.5625,1.0,1.0,0.4375,0.0,1.0
0.0,0.0,0.4375,0.9375,0.9375,0.125,0.0,0.0,0.0,0.0,0.8125,0.375,0.75,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.125,0.0,0.0,0.0,0.0,0.0,0.8125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.75,0.0,0.0,0.0,0.1875,0.4375,0.0,0.125,0.9375,0.0625,0.0,0.0,0.125,0.9375,0.375,0.375,1.0,0.0625,0.0,0.0,0.0,0.25,0.9375,1.0,0.4375,0.0,0.0,0.0
0.0,0.0,0.0625,0.75,0.875,0.1875,0.0,0.0,0.0,0.0625,0.8125,0.6875,0.5625,0.8125,0.0,0.0,0.0,0.4375,0.6875,0.0,0.0625,1.0,0.25,0.0,0.0,0.5,0.375,0.0,0.125,0.9375,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.9375,0.0625,0.0625,0.9375,0.0,0.0,0.0,0.0,0.4375,0.625,0.4375,0.8125,0.0,0.0,0.0,0.0,0.0625,0.8125,1.0,0.4375,0.0,0.0,1.0
0.0,0.0,0.4375,0.8125,0.5,0.25,0.0,0.0,0.0,0.0625,0.9375,0.6875,0.5625,0.9375,0.125,0.0,0.0,0.25,1.0,0.375,0.0,0.5,0.4375,0.0,0.0,0.25,0.625,0.0,0.0,0.4375,0.5,0.0,0.0,0.25,0.625,0.0,0.0,0.5,0.5,0.0,0.0,0.3125,0.75,0.0,0.0,0.75,0.3125,0.0,0.0,0.1875,0.9375,0.3125,0.5625,0.875,0.125,0.0,0.0,0.0,0.5,0.875,0.75,0.1875,0.0,0.0,1.0
0.0,0.0,0.25,0.375,0.6875,0.3125,0.0,0.0,0.0,0.125,0.875,0.4375,0.125,0.9375,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.875,0.5,0.5,0.8125,0.0625,0.0,0.0,0.0,0.9375,0.625,1.0,0.4375,0.0,0.0,0.0,0.0625,0.625,0.0,0.0625,0.625,0.25,0.0,0.0,0.0,0.75,0.125,0.0,0.375,0.5,0.0,0.0,0.0,0.375,0.625,0.6875,0.4375,0.0625,0.0,0.0
0.0,0.25,0.9375,1.0,0.9375,0.25,0.0,0.0,0.0,0.6875,1.0,0.875,0.9375,1.0,0.0,0.0,0.0,0.1875,0.1875,0.0,1.0,0.875,0.125,0.0,0.0,0.0,0.5625,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.9375,1.0,0.6875,0.0625,0.0,0.0,0.0,0.0,0.6875,0.8125,0.0625,0.0,0.0,0.0,0.0,0.25,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.25,0.9375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5625,0.8125,0.5,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,1.0,0.75,0.0,0.0,0.0,0.125,1.0,0.4375,0.375,0.9375,0.1875,0.0,0.0,0.5,0.875,0.0,0.0,0.5,0.1875,0.0,0.0,0.3125,0.875,0.0,0.0,0.5,0.5,0.0,0.0,0.125,1.0,0.8125,0.6875,0.875,0.25,0.0,0.0,0.1875,1.0,0.9375,1.0,0.375,0.0,0.0,0.0,0.0,0.375,0.875,0.5,0.0,0.0,0.0,1.0
0.0,0.0,0.3125,0.9375,0.5625,0.0,0.0,0.0,0.0,0.0,0.9375,0.375,0.6875,0.375,0.0,0.0,0.0,0.4375,0.5625,0.0,0.0,0.875,0.0,0.0,0.0,0.3125,0.5625,0.0,0.0,0.5,0.375,0.0,0.0,0.25,0.8125,0.0,0.0,0.25,0.5,0.0,0.0,0.0625,1.0,0.0,0.0,0.25,0.6875,0.0,0.0,0.0,0.9375,0.4375,0.3125,1.0,0.25,0.0,0.0,0.0,0.125,0.9375,0.9375,0.3125,0.0,0.0,1.0
0.0,0.0,0.1875,0.75,0.5,0.1875,0.0,0.0,0.0,0.0,0.4375,1.0,0.8125,0.8125,0.0625,0.0,0.0,0.0,0.8125,0.5,0.0,0.5625,0.25,0.0,0.0,0.0,1.0,0.125,0.0,0.375,0.375,0.0,0.0,0.25,0.75,0.0,0.0,0.625,0.1875,0.0,0.0,0.1875,0.75,0.0,0.0,0.8125,0.125,0.0,0.0,0.0,0.75,0.25,0.75,0.625,0.0,0.0,0.0,0.0,0.3125,1.0,0.8125,0.125,0.0,0.0,1.0
0.0,0.0,0.125,0.8125,0.9375,0.5,0.0,0.0,0.0,0.0,0.625,0.875,0.625,0.6875,0.5,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,0.5625,0.0,0.0,0.1875,0.8125,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.75,0.0,0.0,0.0625,0.5,0.0,0.0,0.3125,0.75,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.9375,0.5,0.4375,0.625,0.0,0.0,0.0,0.0,0.25,0.875,0.875,0.0625,0.0,0.0,1.0
0.0,0.0,0.125,1.0,0.75,0.0625,0.0,0.0,0.0,0.0,0.6875,0.9375,0.8125,0.6875,0.0,0.0,0.0,0.125,1.0,0.5625,0.0,0.875,0.125,0.0,0.0,0.25,1.0,0.75,0.0,0.6875,0.3125,0.0,0.0,0.25,1.0,0.375,0.0,0.75,0.4375,0.0,0.0,0.0,0.9375,0.0625,0.0625,0.9375,0.5625,0.0,0.0,0.0,0.625,0.5625,0.625,0.9375,0.125,0.0,0.0,0.0,0.125,0.8125,1.0,0.5,0.0,0.0,1.0
0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.375,0.9375,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,0.0,0.25,0.25,0.0,0.0,0.25,0.9375,0.125,0.1875,0.9375,0.5625,0.0,0.0,0.125,0.9375,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.125,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.5625,0.0,0.0,0.0,0.0
0.0,0.0,0.4375,0.9375,1.0,0.75,0.0,0.0,0.0,0.25,1.0,0.6875,0.75,0.75,0.0,0.0,0.0,0.125,0.4375,0.0625,0.8125,0.6875,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.6875,0.9375,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.5,0.0,0.0,0.0,0.3125,1.0,0.75,0.9375,0.5,0.0,0.0,0.0,0.4375,1.0,1.0,0.8125,0.125,0.0,0.0
0.0,0.0,0.5,0.9375,0.75,0.25,0.0,0.0,0.0,0.3125,0.875,0.25,0.6875,0.4375,0.0,0.0,0.0,0.0,0.0,0.0625,0.875,0.1875,0.0,0.0,0.0,0.0,0.125,0.9375,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.5,0.8125,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.3125,0.0,0.0,0.0,0.75,0.125,0.1875,0.75,0.4375,0.0,0.0,0.0,0.8125,1.0,0.9375,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.625,0.6875,0.0625,0.0,0.0,0.0,0.0,0.0625,0.9375,0.5,0.5,0.0,0.0,0.0,0.3125,0.25,0.625,0.0,0.75,0.0,0.0,0.0,0.4375,0.5,0.625,0.0,0.4375,0.3125,0.0,0.0,0.375,0.625,0.0,0.0,0.125,0.5625,0.0,0.0,0.0625,0.8125,0.0,0.0,0.125,0.6875,0.0,0.0,0.0,0.375,0.6875,0.25,0.625,0.6875,0.0,0.0,0.0,0.0,0.5625,0.9375,0.875,0.3125,0.0,1.0
0.0,0.0,0.25,0.75,0.3125,0.0,0.0,0.0,0.0,0.0,0.75,0.875,0.9375,0.4375,0.0,0.0,0.0,0.125,0.875,0.0625,0.125,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.625,0.25,0.0,0.0,0.4375,0.5,0.0,0.0,0.375,0.5,0.0,0.0,0.25,0.6875,0.0,0.0,0.3125,0.5,0.0,0.0,0.0,0.875,0.6875,0.1875,0.8125,0.3125,0.0,0.0,0.0,0.125,0.6875,1.0,0.6875,0.0,0.0,1.0
0.0,0.0,0.125,0.9375,0.8125,0.125,0.0,0.0,0.0,0.0,0.5,1.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.5625,0.875,0.0625,0.9375,0.3125,0.0,0.0,0.0,0.875,0.8125,0.0,0.6875,0.5625,0.0,0.0,0.1875,1.0,0.6875,0.0,0.75,0.5625,0.0,0.0,0.125,1.0,0.1875,0.125,1.0,0.375,0.0,0.0,0.0625,0.8125,0.6875,0.9375,0.875,0.0,0.0,0.0,0.0,0.25,1.0,0.9375,0.3125,0.0,0.0,1.0
0.0,0.0,0.125,0.75,0.9375,0.1875,0.0,0.0,0.0,0.0,0.9375,0.9375,0.8125,0.9375,0.0,0.0,0.0,0.125,0.875,0.1875,0.0625,0.75,0.1875,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.4375,0.625,0.0,0.0,0.5625,0.3125,0.0,0.0,0.0625,0.8125,0.3125,0.1875,0.9375,0.125,0.0,0.0,0.0,0.4375,1.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.625,0.875,0.25,0.0,0.0,1.0
0.0,0.0,0.0,0.375,0.8125,0.5,0.0,0.0,0.0,0.0,0.4375,1.0,0.5,0.25,0.0,0.0,0.0,0.1875,0.9375,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8125,0.8125,0.1875,0.0,0.0,0.0,0.125,0.9375,0.125,0.3125,0.875,0.0,0.0,0.0,0.0,0.5625,0.625,0.125,0.9375,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.75,0.0,0.0,0.0
0.0,0.0,0.4375,0.75,0.625,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,1.0,0.5625,0.0625,0.0,0.0,0.0,0.5,1.0,1.0,0.6875,0.0625,0.0,0.0,0.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.875,1.0,0.25,0.0,0.0,0.0,0.25,0.8125,0.0,0.4375,0.9375,0.0,0.0,0.0,0.25,0.875,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.375,0.6875,0.625,0.3125,0.0,0.0,0.0
0.0,0.0,0.3125,0.875,0.6875,0.0625,0.0,0.0,0.0,0.0,1.0,0.625,0.875,0.8125,0.0,0.0,0.0,0.0,0.875,0.125,0.5,1.0,0.375,0.0,0.0,0.0,0.75,0.4375,0.625,1.0,0.5,0.0,0.0,0.0,0.3125,1.0,1.0,0.9375,0.5,0.0,0.0,0.0625,0.1875,0.0625,0.125,0.6875,0.5625,0.0,0.0,0.0625,0.9375,0.375,0.25,0.75,0.6875,0.0,0.0,0.0,0.375,1.0,0.875,0.75,0.1875,0.0,0.0
0.0,0.0,0.4375,0.75,0.0625,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.9375,0.25,0.0,0.0,0.0,0.125,1.0,0.5625,0.625,0.6875,0.0,0.0,0.0,0.375,0.75,0.0,0.0,0.75,0.1875,0.0,0.0,0.5,0.75,0.0,0.0,0.375,0.5,0.0,0.0,0.375,0.8125,0.0,0.0,0.5625,0.5,0.0,0.0,0.0625,1.0,0.8125,0.9375,1.0,0.1875,0.0,0.0,0.0,0.375,0.9375,0.5625,0.1875,0.0,0.0,1.0
